# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in All F02 field AND MagI between 17.5 and 24.75 AND Spectroscopic Redshift between 0.5 and 0.9 AND  Spectroscopic Redshift quality flag  in (2,3,4,9,22,23,24,29)
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	MAG_U_CFHTLS 	MAGERR_AUTO_U 	MAG_G_CFHTLS 	MAGERR_AUTO_G 	MAG_R_CFHTLS 	MAGERR_AUTO_R 	MAG_I_CFHTLS 	MAGERR_AUTO_I 	MAG_Z_CFHTLS 	MAGERR_AUTO_Z 	MAG_AUTO_J_WIRDS 	MAGERR_AUTO_J_WIRDS 	MAG_AUTO_H_WIRDS 	MAGERR_AUTO_H_WIRDS 	MAG_AUTO_K_WIRDS 	MAGERR_AUTO_K_WIRDS 	AGE 	E(B-V) 	STELLAR_MASS 	SFR 	 	ZMETHOD 	EW_OII_3727 	D_EW_OII_3727 	EW_OIII_5007 	D_EW_OIII_5007 	EW_HALPHA 	D_EW_HALPHA 	EW_HBETA 	D_EW_HBETA 	 
020089124	VVDS-J022715.21-044851.8	36.8133839	-4.8143914	0.6532	4	22.7337	-99.9	-99.9	24.1798	0.0868	23.7835	0.0693	23.2311	0.0542	22.7337	0.0479	24.182318	0.018300	23.874481	0.010100	23.257551	0.010000	22.734007	0.010000	22.670608	0.015000	23.549697	0.162100	22.566271	0.075100	22.547539	0.083100	404154000	0.000	9.00798	-0.563357	-99.9	E	-29.44	2.20	-8.29	7.96	0.00	-9.99	-10.36	3.73
020089209	VVDS-J022802.98-044913.2	37.0124234	-4.8203537	0.8815	4	20.3098	-99.9	-99.9	26.122	0.5922	22.9611	0.053	21.6846	0.0249	20.3098	0.0105	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	2600000000	0.100	11.4748	-0.518811	-99.9	E	-3.74	1.05	0.00	-9.99	0.00	-9.99	-4.92	2.12
020089225	VVDS-J022555.47-044853.0	36.4811274	-4.8147401	0.8532	4	22.2007	-99.9	-99.9	24.0518	0.0761	23.3129	0.0441	22.9564	0.0397	22.2007	0.0254	24.048323	0.017700	23.530585	0.010000	23.099075	0.010000	22.343056	0.010000	22.069072	0.010000	21.937319	0.071300	21.568545	0.034400	21.246143	0.024200	227272000	0.300	9.81393	1.02351	3	V	-22.22	0.86	-2.06	7.34	0.00	-9.99	-14.84	4.17
020089242	VVDS-J022624.26-044850.8	36.6011086	-4.8141273	0.5200	4	23.432	-99.9	-99.9	25.0684	0.2398	24.2876	0.1262	23.7225	0.0946	23.432	0.0702	24.928181	0.035600	24.474407	0.015700	23.726105	0.010500	23.391072	0.010700	23.408243	0.027400	23.382689	0.122900	23.428922	0.146100	23.416756	0.165800	404154000	0.000	8.47249	-1.09534	3	K	-39.09	6.97	-26.50	8.61	0.00	-9.99	-14.44	3.83
020089248	VVDS-J022703.27-044849.2	36.7636329	-4.813693	0.8100	2	23.6682	-99.9	-99.9	25.5647	0.2092	24.8729	0.1411	24.4098	0.1177	23.6682	0.0908	25.037269	0.036400	24.869182	0.022800	24.492923	0.021300	23.812627	0.015600	23.556222	0.030100	24.278119	0.338800	23.289739	0.140800	23.909795	0.303500	286119000	0.100	8.83753	-0.219252	3	K	-31.75	4.22	-23.62	17.06	0.00	-9.99	-16.95	-2.00
020089271	VVDS-J022557.41-044902.9	36.4892138	-4.8174859	0.6022	3	22.3752	-99.9	-99.9	24.1411	0.0627	23.4625	0.0423	22.8894	0.0318	22.3752	0.03	24.579699	0.028600	23.791059	0.010000	22.929534	0.010000	22.392877	0.010000	22.219935	0.010000	22.059041	0.084100	21.648194	0.038300	21.446510	0.030900	286119000	0.300	9.47034	0.413561	3	V	-37.89	3.74	-5.85	3.26	0.00	-9.99	-1.54	5.08
020089294	VVDS-J022539.22-044901.3	36.4134474	-4.8170532	0.7971	4	20.9662	-99.9	-99.9	24.837	0.1336	23.3068	0.0505	22.2019	0.0255	20.9662	0.0169	24.909817	0.052000	23.781242	0.012800	22.316773	0.010000	21.071858	0.010000	20.544143	0.010000	19.981289	0.013200	19.504460	0.010000	19.283088	0.010000	2300000000	0.100	10.9142	-0.642951	1	K	-4.84	0.81	-0.71	2.67	0.00	-9.99	-2.15	2.54
020089309	VVDS-J022735.97-044851.4	36.8998937	-4.8142833	0.6398	24	21.2497	-99.9	-99.9	25.2355	0.1833	23.3332	0.0508	22.2811	0.0291	21.2497	0.0164	25.447118	0.064400	23.867505	0.010700	22.433574	0.010000	21.376618	0.010000	20.967815	0.010000	20.415958	0.013300	20.074786	0.011100	19.785728	0.010100	1278050000	0.100	10.3404	-2.98868	-99.9	E	-2.26	1.03	-1.14	0.77	0.00	-9.99	-0.40	0.60
020089474	VVDS-J022549.94-044846.7	36.4580846	-4.8129809	0.8188	3	23.8675	-99.9	-99.9	25.807	0.2189	25.2888	0.1565	24.7231	0.1225	23.8675	0.1151	25.598499	0.054000	25.237690	0.026200	24.848144	0.024100	24.098253	0.016600	23.907552	0.034000	23.629137	0.250100	23.510288	0.150400	23.950734	0.220800	321031000	0.100	8.78882	-0.421910	3	M	-53.71	4.92	-2.09	14.45	0.00	-9.99	-5.35	56.41
020089495	VVDS-J022639.10-044848.5	36.6629276	-4.8134748	0.7471	2	22.7391	-99.9	-99.9	24.2357	0.0902	23.739	0.0673	23.4449	0.0612	22.7391	0.0445	24.561045	0.030400	23.663278	0.010000	23.474125	0.010800	22.908650	0.010000	22.533455	0.014700	21.040924	0.015600	20.713065	0.012500	20.581160	0.013500	6750000000	0.300	10.4806	0.800673	4	K	-1.82	1.76	-10.99	11.08	0.00	-9.99	-6.84	7.03
020089608	VVDS-J022710.81-044848.8	36.7950806	-4.8135601	0.8284	2	21.8168	-99.9	-99.9	25.4903	0.2347	23.7928	0.0733	22.9457	0.0466	21.8168	0.0256	25.164764	0.049600	24.211148	0.015100	23.087789	0.010000	21.928002	0.010000	21.427541	0.010000	20.850202	0.015400	20.464871	0.011900	20.125767	0.010200	1680000000	0.100	10.5370	-0.142668	1	V	-7.68	1.41	-3.82	2.37	0.00	-9.99	-6.24	1.45
020089762	VVDS-J022610.92-044843.9	36.5455097	-4.8122062	0.5810	22	24.3506	-99.9	-99.9	99.99	99.99	25.1708	0.1825	24.7333	0.1527	24.3506	0.1498	28.142999	0.554100	26.023559	0.053100	24.693934	0.020600	24.305277	0.019400	24.024535	0.036700	22.728141	0.080600	21.465294	0.022000	21.160510	0.016600	7250000000	0.500	10.2132	-0.00713726	-99.9	K	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
020089883	VVDS-J022625.90-044846.6	36.6079368	-4.8129491	0.6957	9	23.6723	-99.9	-99.9	24.8299	0.1363	23.7956	0.0737	23.791	0.0833	23.6723	0.1014	24.957258	0.038200	24.192896	0.012400	23.722519	0.010700	23.641231	0.013800	23.500165	0.030900	23.541859	0.152400	23.154068	0.113000	23.416685	0.177200	9999980	0.400	8.37252	1.39171	4	V	-17.62	3.32	-9.11	11.40	0.00	-9.99	-3.26	10.21
020090051	VVDS-J022724.39-044845.4	36.8516375	-4.8126209	0.6508	2	21.6133	-99.9	-99.9	25.338	0.1804	23.6936	0.0604	22.8586	0.0396	21.6133	0.0195	25.935312	0.085300	24.378438	0.014900	22.955449	0.010000	21.777709	0.010000	21.242680	0.010000	20.845267	0.013900	20.355786	0.010000	20.105884	0.010000	3000000000	0.000	10.4182	-2.14959	1	V	-7.40	4.75	-11.98	5.80	0.00	-9.99	-3.97	-2.00
020090093	VVDS-J022655.15-044843.5	36.7298226	-4.812085	0.7540	2	23.1325	-99.9	-99.9	24.45	0.0996	24.2011	0.0901	23.7158	0.0737	23.1325	0.0622	24.452839	0.020500	24.204751	0.012100	23.827979	0.011300	23.192990	0.010000	23.073185	0.018800	23.083742	0.096300	22.644376	0.075800	22.999967	0.114600	286119000	0.100	9.01361	-0.0431752	4	V	-54.34	5.01	-40.56	33.03	0.00	-9.99	-14.84	12.08
020090257	VVDS-J022600.37-044842.5	36.5015823	-4.8118188	0.5928	2	23.6371	-99.9	-99.9	24.8106	0.0974	24.5315	0.0863	24.1194	0.0744	23.6371	0.0828	25.040193	0.039000	24.602132	0.017600	24.183487	0.015800	23.746917	0.014400	23.382665	0.025300	22.360558	0.098800	22.115405	0.051100	21.612617	0.028700	50000000	0.500	8.78194	1.05413	4	K	-19.95	9.70	-11.81	11.58	0.00	-9.99	-8.95	-2.00
020090259	VVDS-J022659.60-044842.6	36.7483351	-4.8118406	0.6147	2	21.845	-99.9	-99.9	25.1971	0.1994	23.8511	0.0814	22.7097	0.0417	21.845	0.0277	26.090239	0.147800	24.278490	0.020500	22.812457	0.010000	21.889439	0.010000	21.565850	0.010000	21.000850	0.025200	20.621888	0.019300	20.596418	0.021900	1608980000	0.100	10.0619	-4.68751	1	K	-7.86	2.18	-2.58	3.07	0.00	-9.99	-0.30	4.35
020090377	VVDS-J022637.71-044841.9	36.6571505	-4.8116457	0.5550	2	23.6341	-99.9	-99.9	25.0084	0.1552	24.7636	0.1532	23.969	0.0961	23.6341	0.0998	25.241110	0.047300	24.748582	0.020400	24.034936	0.014100	23.598813	0.013100	23.600720	0.034000	23.410933	0.114200	23.509239	0.142600	23.507879	0.157900	904792000	0.000	8.67619	-0.889056	4	K	-34.18	9.76	-33.36	14.25	0.00	-9.99	-5.72	8.58
020090399	VVDS-J022630.92-044841.0	36.6288708	-4.8114107	0.7864	3	22.5562	-99.9	-99.9	26.1698	0.3316	24.5229	0.1077	23.5876	0.0627	22.5562	0.0354	26.411675	0.142900	24.705625	0.019900	23.664425	0.010200	22.530625	0.010000	22.127450	0.010000	21.551150	0.022600	21.171425	0.018200	20.768550	0.014100	5000000000	0.100	10.4236	-0.470343	1	K	-7.63	2.77	-4.02	6.44	0.00	-9.99	-3.91	4.59
020090867	VVDS-J022656.38-044841.7	36.7349398	-4.8116056	0.8854	3	21.6811	-99.9	-99.9	23.4912	0.0661	22.9186	0.0477	22.5581	0.043	21.6811	0.0288	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	160896000	0.500	10.4219	1.95368	3	K	-24.54	2.31	0.00	-9.99	0.00	-9.99	-8.34	5.76
020090897	VVDS-J022702.07-044836.9	36.7586576	-4.810253	0.8872	2	23.9558	-99.9	-99.9	25.9921	0.4037	24.7244	0.1672	24.1211	0.1251	23.9558	0.1632	25.202275	0.047100	24.759025	0.023000	24.655825	0.027700	24.127225	0.023300	24.008350	0.050700	24.242050	0.321100	25.592725	1.311600	23.087550	0.141900	9999980	0.400	8.37292	1.37787	3	K	-58.90	14.38	0.00	-9.99	0.00	-9.99	-36.27	30.03
020090963	VVDS-J022614.02-044834.9	36.558442	-4.80972	0.6378	4	23.2229	-99.9	-99.9	24.5057	0.1091	24.2725	0.1005	23.5935	0.0703	23.2229	0.0645	24.755829	0.030300	24.385613	0.014700	23.726221	0.010600	23.278616	0.010000	23.257241	0.023400	23.199302	0.110900	22.741434	0.074300	23.132035	0.102800	321031000	0.100	8.86092	-0.349815	4	K	-31.29	6.02	-20.91	4.08	0.00	-9.99	-16.35	7.98
020091030	VVDS-J022614.91-044837.0	36.5621477	-4.8103032	0.5744	24	22.0006	-99.9	-99.9	23.1935	0.0524	22.7938	0.0396	22.3486	0.0321	22.0006	0.0266	23.295523	0.010000	22.986785	0.010000	22.359975	0.010000	22.024956	0.010000	21.992772	0.010000	22.144519	0.048800	21.833845	0.037900	21.683843	0.034400	286119000	0.100	9.20062	0.143841	-99.9	K	-118.33	19.01	-125.69	39.79	0.00	-9.99	-36.69	14.58
020091080	VVDS-J022538.63-044833.0	36.4109888	-4.8091721	0.6887	2	23.9029	-99.9	-99.9	27.1893	0.7439	26.7613	0.6023	24.9572	0.1749	23.9029	0.1286	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	7250000000	0.500	10.6050	0.0119091	1	K	-22.48	7.87	-6.39	12.37	0.00	-9.99	-4.92	5.30
020091124	VVDS-J022622.33-044833.8	36.5930756	-4.809409	0.7034	2	23.2445	-99.9	-99.9	24.3355	0.097	24.1104	0.0871	23.7562	0.078	23.2445	0.0928	24.570758	0.026300	24.228381	0.012900	23.729164	0.010900	23.133993	0.010000	23.039106	0.020100	23.025511	0.097900	23.162271	0.114400	23.118823	0.136900	404154000	0.000	8.88865	-0.679184	4	K	-21.83	7.79	-12.39	-2.00	0.00	-9.99	-9.20	-2.00
020091254	VVDS-J022558.40-044837.6	36.493335	-4.8104647	0.6821	2	23.2359	-99.9	-99.9	24.7954	0.129	23.7885	0.0655	23.4665	0.0622	23.2359	0.085	24.576229	0.045500	23.897413	0.016400	23.215621	0.011600	23.026316	0.013200	22.780341	0.025800	22.595702	0.203200	22.287834	0.105400	22.659435	0.130700	9999980	0.500	8.78220	1.80374	4	V	-21.97	5.75	-2.01	21.84	0.00	-9.99	-7.97	-2.00
020091262	VVDS-J022751.36-044837.6	36.9640226	-4.8104608	0.5909	2	20.6567	-99.9	-99.9	22.6934	0.0411	22.0409	0.0294	21.2371	0.0181	20.6567	0.0118	23.039597	0.010000	22.264897	0.010000	21.361368	0.010000	20.709485	0.010000	20.446973	0.010000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	3750000000	0.000	10.4064	0.0511873	-99.9	E	-3.49	1.99	-2.83	-2.00	0.00	-9.99	-4.70	2.93
020091279	VVDS-J022556.15-044833.1	36.4839591	-4.8092206	0.6417	4	23.6681	-99.9	-99.9	24.6976	0.093	24.2766	0.0773	24.4108	0.102	23.6681	0.0699	24.824358	0.028600	24.450866	0.013600	24.013809	0.012100	23.590855	0.011100	23.526748	0.025700	25.257463	1.139800	23.068174	0.105100	23.614361	0.160400	9999980	0.400	8.28358	1.28383	4	K	-45.21	3.32	-94.47	12.08	0.00	-9.99	-17.69	6.97
020091428	VVDS-J022554.49-044831.3	36.4770451	-4.8087073	0.6457	2	23.9312	-99.9	-99.9	25.1233	0.1352	24.5998	0.093	24.8465	0.1389	23.9312	0.1061	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	9999980	0.500	8.33935	1.34430	4	M	-19.36	7.72	-10.48	-2.00	0.00	-9.99	-22.42	16.50
020091465	VVDS-J022632.45-044831.5	36.6352184	-4.8087736	0.8836	4	22.5502	-99.9	-99.9	24.1034	0.0807	23.6387	0.062	23.3249	0.055	22.5502	0.0376	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	101518000	0.500	9.88595	1.75375	3	K	-49.32	8.62	0.00	-9.99	0.00	-9.99	-14.48	6.01
020091707	VVDS-J022703.83-044827.6	36.7659815	-4.80768	0.7300	2	23.1718	-99.9	-99.9	25.341	0.1739	24.7294	0.1251	24.0893	0.0919	23.1718	0.0597	25.122081	0.044700	24.671122	0.021900	24.084261	0.016900	23.254710	0.010600	23.089902	0.022200	23.280537	0.130800	22.697919	0.081700	22.277618	0.066100	321031000	0.200	9.24212	0.0298222	3	K	-13.44	6.21	-3.22	15.81	0.00	-9.99	-10.61	16.03
020091821	VVDS-J022733.30-044827.5	36.8887579	-4.807646	0.6127	4	23.1534	-99.9	-99.9	24.9393	0.1355	24.4623	0.1035	23.6716	0.0681	23.1534	0.0596	25.269777	0.048100	24.647212	0.019500	23.744849	0.011200	23.117296	0.010000	22.973428	0.018100	23.234779	0.121900	22.603666	0.073700	22.315779	0.068200	508801000	0.100	9.05130	-0.965292	-99.9	E	-15.56	2.21	-4.00	3.08	0.00	-9.99	-1.12	3.59
020091908	VVDS-J022727.12-044826.7	36.8630068	-4.8074302	0.8909	2	23.1736	-99.9	-99.9	24.4572	0.099	24.5304	0.1124	24.1177	0.0976	23.1736	0.0618	24.532035	0.022300	24.345849	0.013700	24.090435	0.014300	23.369050	0.010100	23.235258	0.021900	23.046397	0.093300	23.196440	0.120000	23.434855	0.154500	286119000	0.100	9.13042	0.0736380	3	K	-30.61	6.84	0.00	-9.99	0.00	-9.99	-0.49	12.35
020091952	VVDS-J022730.23-044825.8	36.8759592	-4.8071731	0.6406	2	23.8967	-99.9	-99.9	25.0428	0.1523	24.728	0.1342	24.3768	0.1258	23.8967	0.1192	25.263394	0.045800	24.713225	0.020300	24.148699	0.015900	23.715652	0.014500	23.761454	0.037900	23.685123	0.166200	23.674726	0.190100	23.171981	0.137300	286119000	0.100	8.62306	-0.433719	-99.9	V	-8.63	4.72	-7.87	6.79	0.00	-9.99	-14.74	8.36
020092360	VVDS-J022635.58-044825.5	36.6482664	-4.8070916	0.5366	4	22.5729	-99.9	-99.9	24.0028	0.0746	23.5731	0.0603	22.9423	0.0418	22.5729	0.0368	24.308357	0.017700	23.815288	0.010000	22.945752	0.010000	22.576858	0.010000	22.566818	0.011200	22.444146	0.043800	22.216950	0.039400	22.195759	0.045800	1015190000	0.000	9.08245	-0.639585	4	K	-32.37	7.71	-57.42	16.57	0.00	-9.99	-16.60	4.79
020092408	VVDS-J022544.61-044822.6	36.4358905	-4.8062864	0.6536	3	23.9093	-99.9	-99.9	25.2057	0.1539	25.075	0.1478	24.3048	0.0989	23.9093	0.1351	25.383481	0.058500	24.777007	0.023600	24.266505	0.019600	23.846772	0.018300	23.711743	0.040000	-99.900000	-99.900000	-99.900000	-99.900000	23.104656	0.121700	9999980	0.500	8.41768	1.43921	4	K	-36.76	7.64	-91.27	26.24	0.00	-9.99	-7.64	8.26
020092461	VVDS-J022610.21-044821.6	36.5425682	-4.8060027	0.5667	2	23.643	-99.9	-99.9	24.8146	0.1297	24.2508	0.0939	24.0984	0.096	23.643	0.0849	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	9999980	0.500	8.32097	1.32592	4	V	-8.18	-2.00	-50.10	26.43	0.00	-9.99	-18.54	-2.00
020092511	VVDS-J022547.80-044820.0	36.4491947	-4.8055686	0.7122	9	23.8369	-99.9	-99.9	24.8825	0.1327	24.5153	0.1058	25.9368	0.4709	23.8369	0.1472	24.992499	0.053700	24.685305	0.027600	24.209600	0.023300	23.758490	0.021200	23.334511	0.034300	26.083785	3.579000	24.189085	0.410100	24.052796	0.348100	404154000	0.000	8.69586	-0.871970	4	V	-39.03	7.07	-7.06	6.98	0.00	-9.99	-7.33	16.02
020092543	VVDS-J022522.89-044823.9	36.3453893	-4.8066518	0.8498	4	21.9605	-99.9	-99.9	24.3017	0.0684	23.5047	0.0516	22.9077	0.0391	21.9605	0.0286	24.380895	0.023700	23.647279	0.010000	22.981833	0.010000	22.028139	0.010000	21.694778	0.010000	21.106479	0.013500	20.944935	0.013300	20.632695	0.010500	718701000	0.300	10.2477	0.964457	2	K	-18.36	0.81	-5.85	4.57	0.00	-9.99	-9.62	4.15
020092684	VVDS-J022718.44-044821.8	36.8268579	-4.8060651	0.8834	3	22.8537	-99.9	-99.9	23.944	0.0785	23.6976	0.0708	23.6033	0.0784	22.8537	0.0593	24.208671	0.021900	23.813715	0.011200	23.559113	0.011700	22.898411	0.010000	22.685576	0.018200	22.558893	0.069100	22.203072	0.056800	22.810311	0.109100	227272000	0.200	9.42717	0.636744	4	K	-19.07	5.37	0.00	-9.99	0.00	-9.99	-3.48	8.78
020092844	VVDS-J022509.26-044817.8	36.2885949	-4.8049695	0.8324	3	23.1878	-99.9	-99.9	24.9055	0.1112	24.6306	0.1222	24.4351	0.1405	23.1878	0.0709	24.710802	0.028800	24.356531	0.015100	23.889002	0.012900	23.191010	0.010000	22.972053	0.018800	22.650522	0.051800	22.255638	0.037600	22.328376	0.042100	321031000	0.300	9.37460	0.768207	3	K	-47.90	2.45	-8.90	9.13	0.00	-9.99	-30.32	12.98
020092887	VVDS-J022653.19-044818.1	36.7216455	-4.8050314	0.8880	2	23.7348	-99.9	-99.9	25.074	0.2063	25.1335	0.2938	24.4543	0.132	23.7348	0.1003	25.211580	0.039600	24.842059	0.020600	24.588459	0.021600	23.780150	0.014100	23.639431	0.030100	23.212868	0.093300	23.306893	0.129200	22.957778	0.096500	160896000	0.300	9.11340	0.644552	3	V	-51.73	6.28	0.00	-9.99	0.00	-9.99	-2.43	17.45
020092923	VVDS-J022611.64-044817.5	36.5485237	-4.8048665	0.7359	3	22.6488	-99.9	-99.9	25.4027	0.2095	24.4464	0.1167	23.5827	0.0715	22.6488	0.0422	25.800188	0.082600	24.813204	0.022700	23.803141	0.011800	22.784157	0.010000	22.524995	0.012800	21.984576	0.044700	21.611117	0.029000	21.292524	0.020600	1015190000	0.300	9.91958	0.197545	2	K	-25.14	4.03	-4.15	5.71	0.00	-9.99	-8.93	-2.00
020092984	VVDS-J022549.34-044817.6	36.4555936	-4.804912	0.8894	3	22.7997	-99.9	-99.9	25.8881	0.2387	25.2075	0.1522	24.1259	0.081	22.7997	0.0512	25.800558	0.087300	25.150296	0.031900	24.072819	0.015600	22.951731	0.010000	22.261865	0.010000	21.632859	0.048300	20.899068	0.016700	20.590285	0.011700	5000000000	0.100	10.7255	-0.179581	1	K	-2.72	1.43	0.00	-9.99	0.00	-9.99	-4.67	2.87
020093033	VVDS-J022801.32-044818.7	37.0055226	-4.8052151	0.6700	2	22.0954	-99.9	-99.9	24.0961	0.089	23.5544	0.0662	22.6865	0.041	22.0954	0.0298	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	1680000000	0.000	9.76796	-0.901412	-99.9	V	-6.92	3.29	-6.08	-2.00	0.00	-9.99	-12.44	3.06
020093063	VVDS-J022725.68-044818.0	36.8570124	-4.805017	0.8689	2	23.8244	-99.9	-99.9	24.2189	0.0864	24.2893	0.0954	24.2512	0.1122	23.8244	0.1116	24.423471	0.021000	24.215215	0.012600	24.078313	0.014800	23.522211	0.012100	23.252076	0.023300	22.725093	0.066700	22.280172	0.052600	23.962511	0.261800	9999980	0.400	8.67741	1.69894	4	K	-81.56	6.40	0.00	-9.99	0.00	-9.99	-22.25	23.06
020093264	VVDS-J022704.75-044818.3	36.76981	-4.8050863	0.7281	4	21.5992	-99.9	-99.9	24.9932	0.1504	23.6997	0.0664	22.7783	0.0404	21.5992	0.0212	25.591693	0.084100	24.313362	0.019700	22.946898	0.010000	21.662692	0.010000	21.199482	0.010000	20.506554	0.011000	20.161400	0.010000	19.769241	0.010000	2000000000	0.100	10.5865	-0.549235	1	K	-0.43	1.14	-1.80	2.93	0.00	-9.99	-1.34	1.94
020093311	VVDS-J022736.90-044815.6	36.9037587	-4.8043425	0.6134	4	21.8737	-99.9	-99.9	24.3432	0.0943	23.5542	0.0568	22.6155	0.0348	21.8737	0.0239	24.871524	0.036800	23.850118	0.010300	22.726765	0.010000	21.931540	0.010000	21.617825	0.010000	21.275592	0.026000	20.804578	0.020100	20.603158	0.018600	1608980000	0.100	9.92477	-0.643993	-99.9	E	-9.87	1.45	-1.74	2.36	0.00	-9.99	-4.73	2.19
020093316	VVDS-J022630.49-044812.4	36.6270729	-4.8034621	0.7718	3	23.2638	-99.9	-99.9	26.7773	0.5906	25.812	0.3376	24.3941	0.1228	23.2638	0.0666	29.130346	1.605300	26.465472	0.091900	24.785237	0.026100	23.436486	0.010500	22.737443	0.013900	21.955389	0.028100	21.686285	0.025500	21.168724	0.017400	2600000000	0.100	10.2231	-8.81839	1	K	-0.08	4.33	-1.48	19.34	0.00	-9.99	-4.45	8.36
020093331	VVDS-J022532.03-044819.4	36.3834741	-4.8054034	0.7072	2	22.8827	-99.9	-99.9	24.8504	0.1272	23.5672	0.0671	23.2588	0.0646	22.8827	0.0809	25.237194	0.073200	23.827186	0.013900	23.001721	0.010000	22.583203	0.010000	22.434989	0.017700	22.698815	0.128500	22.405614	0.088100	22.104530	0.074500	570884000	0.000	9.30870	-0.973669	3	K	-5.72	3.54	-1.39	3.61	0.00	-9.99	-0.14	4.88
020093379	VVDS-J022745.80-044812.9	36.9408668	-4.8036034	0.8915	2	23.385	-99.9	-99.9	24.5779	0.1007	24.3983	0.0906	24.1184	0.0873	23.385	0.064	24.631008	0.023800	24.346343	0.013000	24.061793	0.013200	23.348633	0.010000	23.174164	0.019400	24.677257	1.260400	22.721129	0.246300	23.087707	0.554200	227272000	0.300	9.32982	0.937018	4	K	-70.27	8.81	0.00	-9.99	0.00	-9.99	-19.46	18.31
020093389	VVDS-J022648.08-044813.8	36.7003632	-4.8038434	0.6375	3	23.9022	-99.9	-99.9	24.8117	0.1285	24.3138	0.1101	24.1899	0.1113	23.9022	0.1191	25.260756	0.036300	24.916164	0.019300	24.363129	0.015400	23.950447	0.014500	23.732411	0.028800	24.217085	0.240600	24.612636	0.354100	23.659370	0.195300	286119000	0.100	8.53398	-0.522796	4	K	-54.85	4.97	-31.29	11.15	0.00	-9.99	-18.81	13.73
020093447	VVDS-J022744.87-044812.4	36.9369872	-4.8034484	0.8115	2	23.0915	-99.9	-99.9	24.5241	0.1007	24.0601	0.0737	23.7886	0.0712	23.0915	0.0535	24.456760	0.021900	24.166822	0.011900	23.838922	0.011600	23.088451	0.010000	22.873508	0.015900	24.253396	0.533800	23.279921	0.350500	23.229765	0.273300	227272000	0.200	9.23211	0.441693	4	K	-50.38	5.36	-38.02	18.06	0.00	-9.99	-0.92	20.22
020093455	VVDS-J022650.87-044814.0	36.7119643	-4.803914	0.7950	2	22.3205	-99.9	-99.9	23.6377	0.0609	23.3521	0.0502	22.8806	0.0399	22.3205	0.0448	23.737621	0.010000	23.392183	0.010000	22.986995	0.010000	22.326247	0.010000	22.086235	0.010000	21.666142	0.025100	21.613107	0.027300	21.340751	0.024300	9999980	0.500	9.23763	2.23788	4	V	-44.84	2.07	-11.79	9.01	0.00	-9.99	-17.84	8.77
020093471	VVDS-J022546.16-044813.7	36.4423664	-4.8038173	0.6040	4	22.6098	-99.9	-99.9	24.1111	0.079	23.623	0.0547	23.2178	0.0484	22.6098	0.0522	24.219946	0.023300	23.945141	0.013000	23.330127	0.010000	22.781310	0.010000	22.561926	0.015600	22.286093	0.089600	21.915291	0.044100	21.526400	0.027800	570884000	0.300	9.35122	0.716499	4	K	-63.20	9.85	-178.65	45.75	0.00	-9.99	-32.85	7.43
020093509	VVDS-J022649.12-044814.4	36.7046822	-4.8040054	0.6839	2	22.6671	-99.9	-99.9	23.5392	0.0634	23.2948	0.0578	23.1684	0.061	22.6671	0.054	24.333250	0.019100	23.878136	0.010000	23.381883	0.010000	22.782886	0.010000	22.271742	0.010000	21.338203	0.022600	20.734547	0.012900	20.439177	0.012100	6750000000	0.300	10.3853	0.755105	4	K	-1.58	1.93	-14.47	-2.00	0.00	-9.99	-0.74	2.50
